Bairros,Abolicao,Acari,Agua Santa,Alto da Boa Vista,Anchieta,Andarai,Anil,Bancarios,Bangu,Barra de Guaratiba,Barros Filho,Benfica,Bento Ribeiro,Bonsucesso,Botafogo,Bras de Pina,Cachambi,Cacuia,Caju,Camorim,Campinho,Cascadura,Catete,Catumbi,Cavalcanti,Cidade de Deus,Cidade Nova,Cocota,Coelho Neto,Colegio,Complexo do Alemao,Copacabana,Cordovil,Cosme Velho,Cosmos,Costa Barros,Curicica,Del Castilho,Deodoro,Encantado,Engenheiro Leal,Engenho da Rainha,Engenho de Dentro,Engenho Novo,Estacio,Flamengo,Freguesia Ilha do Governador,Freguesia de Jacarepagua,Galeao,Gamboa,Gardenia Azul,Gavea,Gloria,Grajau,Guadalupe,Guaratiba,Higienopolis,Honorio Gurgel,Humaita,Imperial de Sao Cristovao,Inhauma,Inhoaiba,Ipanema,Iraja,Itanhanga,Jacare,Jacarepagua,Jacarezinho,Jardim America,Jardim Botanico,Jardim Carioca,Jardim Guanabara,Jardim Sulacap,Joa,Lagoa,Laranjeiras,Leblon,Leme,Lins de Vasconcelos,Madureira,Magalhaes Bastos,Mangueira,Manguinhos,Maracana,Mare,Marechal Hermes,Maria da Graca,Meier,Monero,Olaria,Oswaldo Cruz,Paciencia,Padre Miguel,Paqueta,Parada de Lucas,Parque Anchieta,Parque Columbia,Pavuna,Pechincha,Pedra de Guaratiba,Penha,Penha Circular,Piedade,Pilares,Pitangueiras,Portuguesa,Praca da Bandeira,Praca Seca,Praia da Bandeira,Quintino Bocaiuva,Ramos,Realengo,Recreio dos Bandeirantes,Riachuelo,Ribeira,Ricardo de Albuquerque,Rio Comprido,Rocha,Rocha Miranda,Rocinha,Sampaio,Santa Cruz,Santa Teresa,Santissimo,Santo Cristo,Sao Conrado,Sao Francisco Xavier,Saude,Senador Camara,Senador Vasconcelos,Sepetiba,Tanque,Taquara,Taua,Tijuca,Todos os Santos,Tomas Coelho,Turiacu,Urca,Vargem Grande,Vargem Pequena,Vasco da Gama,Vaz Lobo,Vicente de Carvalho,Vidigal,Vigario Geral,Vila Cosmos,Vila da Penha,Vila Isabel,Vila Valqueire,Vista Alegre,Zumbi
Praca Seca,0.0,0.0,0.5139882023642526,0.5227262280370513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5989653946277627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146018673456858,0.0,0.0,0.0,0.0,0.0,0.6581635560025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342806299376357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863493705042819,0.0,0.0,0.0,0.0,0.558295119216098,0.0,0.0,0.0,0.5316958743370507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194943856646125,0.0,0.0,0.0,0.5309064646902681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5496136262168276,0.0,0.0,0.6246237630149456,0.0,0.0,0.0,0.0,0.0,0.9465706270518918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030548262112335,0.0,0.0
Praia da Bandeira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473084550659268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545549834923194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75378025872062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836807236665301,0.7630093063892854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139046450838842,0.0,0.0,0.0,0.0,0.5080526779521696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786795725046931,0.8647022315437933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738122614673309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256324950168904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5550006242001307,0.0,0.8794869283553459
Quintino Bocaiuva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564293878834008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7828327304434558,0.0,0.0,0.7643975850197012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7653561317723255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5379832290268638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372811038533235,0.0,0.0,0.7562703257064342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724367275307523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666776969560388,0.508137711472713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245993003237355,0.0,0.0,0.0,0.640643113371752,0.0,0.0,0.0,0.0,0.0
Ramos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8060449985954575,0.0,0.9094083574950033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893842510110026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999715638087669,0.0,0.0,0.5824954455140043,0.0,0.5960069704474366,0.0,0.0,0.0,0.0,0.6198947578467584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330224638171338,0.0,0.0,0.0,0.5556118916539772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realengo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86802515836222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913192980742509,0.0,0.0,0.0,0.5969865825431158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892902883415022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135448456968531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624472703032666,0.6037440106540497,0.0,0.0,0.53366355933877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751420969428485,0.0,0.7906445088791063,0.0,0.0,0.0,0.0,0.786602813865205,0.8041050247662068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recreio dos Bandeirantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252591444166291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930303856520827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6945910488827101,0.0,0.0,0.0,0.6098726743935268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791887479841222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329924731798866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260396736504178,0.0,0.5094058467013128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riachuelo,0.7430415416411098,0.0,0.0,0.0,0.0,0.730626881619857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6088170428907723,0.0,0.0,0.0,0.0,0.0,0.5909943541310549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235987660251327,0.0,0.0,0.7234620054344469,0.7022542456033999,0.0,0.5537322693820143,0.0,0.0,0.0,0.0,0.0,0.0,0.5183599664522275,0.5090250130329621,0.0,0.0,0.0,0.0,0.7124422266198861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492014107307812,0.0,0.0,0.0,0.0,0.5211157295642727,0.5709033904105655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471341858611571,0.5284826616054885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228511944531768,0.0,0.0,0.0,0.7589472056589601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5477230419162482,0.8268356631775144,0.0,0.0,0.0,0.0,0.616672625917866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167324555975952,0.0,0.0,0.5349593270448506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ribeira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337005253300307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220562586219297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697264943936666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375691726692682,0.6015871334795883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252866487252807,0.0,0.0,0.0,0.0,0.5028738136402177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644479971960106,0.0,0.0,0.738122614673309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745466253016646
Ricardo de Albuquerque,0.0,0.0,0.0,0.0,0.9357188487661515,0.0,0.0,0.0,0.0,0.0,0.5107741780989805,0.0,0.0,0.0,0.0,0.5463995667360103,0.0,0.0,0.0,0.0,0.0,0.541313769210648,0.0,0.0,0.7615940630410151,0.0,0.0,0.0,0.0,0.5212613875190261,0.0,0.0,0.5239693129189772,0.0,0.0,0.7321849356732487,0.0,0.0,0.0,0.0,0.6222705324848855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733255975598209,0.0,0.0,0.7241396878292048,0.0,0.0,0.0,0.5026861325338925,0.0,0.0,0.0,0.0,0.0,0.0,0.6695683972779387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264231246524697,0.0,0.0,0.0,0.0,0.5728186710337146,0.0,0.0,0.0,0.0,0.6808534292276361,0.0,0.7209541811510286,0.0,0.0,0.6278095871751401,0.5583265397909561,0.5783490253776791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763255181793097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5878065214115655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527975321221825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rio Comprido,0.5268927463711611,0.0,0.0,0.0,0.0,0.7280102922331165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490240901000948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647845127367902,0.0,0.0,0.0,0.0,0.0,0.5274555266979691,0.0,0.0,0.6652079946155218,0.5259058844525822,0.0,0.0,0.0,0.600615211334674,0.0,0.0,0.0,0.5477810779666525,0.0,0.5417295365230884,0.0,0.0,0.0,0.0,0.630779969147436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543679909421712,0.0,0.0,0.0,0.0,0.5847249339648972,0.5670654190927651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452785402089868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320132718166855,0.0,0.0,0.0,0.6892242407913362,0.5208695610539343,0.0,0.0,0.7087717025011206,0.0,0.0,0.0,0.0,0.0,0.0,0.5477230419162482,0.0,0.0,0.0,0.5623930191911701,0.0,0.0,0.0,0.0,0.6674095245725837,0.0,0.0,0.0,0.0,0.6356379839529214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312172596840037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091744052413252,0.5034363348447276,0.0,0.0
Rocha,0.6804266652209846,0.0,0.0,0.0,0.0,0.6640422735066384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270856624535621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346560941278091,0.0,0.0,0.6723065719558967,0.7321701086378841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111306004010625,0.0,0.0,0.0,0.6533214847942639,0.0,0.0,0.0,0.0,0.0,0.0,0.8268356631775144,0.0,0.0,0.5623930191911701,0.0,0.0,0.0,0.0,0.0,0.5194913324441954,0.0,0.0,0.0,0.5430679464381469,0.5355284293240871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629204018743542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rocha Miranda,0.0,0.0,0.0,0.0,0.7143935877941556,0.0,0.0,0.0,0.5202084460375354,0.0,0.0,0.0,0.0,0.0,0.0,0.5624136293351835,0.0,0.0,0.0,0.0,0.0,0.8720722288262611,0.0,0.0,0.6858647697620104,0.0,0.0,0.0,0.613499861919385,0.6215698176158719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751951933439944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7182486836797854,0.0,0.0,0.9214064224722516,0.0,0.0,0.0,0.0,0.0,0.5151597101247092,0.0,0.0,0.0,0.0,0.6677529779283616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063285032554533,0.0,0.0,0.0,0.0,0.0,0.532756317595123,0.0,0.0,0.0,0.0,0.6206314937218065,0.0,0.7697237529102383,0.0,0.0,0.510518101245917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724367275307523,0.0,0.0,0.0,0.0,0.0,0.6763255181793097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387471846491642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579031803392319,0.0,0.0,0.0,0.0,0.8303972722514926,0.0,0.0,0.0,0.6612495357476798,0.738191372890132,0.0,0.0,0.7584533663396467,0.0
Rocinha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355732323423335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342937465547239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181988963566551,0.0,0.5339496710459828,0.0,0.5191478534274462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172738930848921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sampaio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306149263620119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963422981531074,0.0,0.0,0.0,0.0,0.0,0.6421138662268141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819196710506246,0.0,0.6893965015165274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5180732783221087,0.0,0.0,0.597109046775838,0.5052684652716471,0.0,0.0,0.5481860803516849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5104144015632482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488959961974949,0.0,0.6908800252741043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897547424768121,0.0,0.6612196812617258,0.0,0.5159205455765904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831118821527526,0.0,0.0,0.0,0.0,0.0,0.5916097493589353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677992121843459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751420969428485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528130346757898,0.0,0.630557531603356,0.0,0.0,0.0,0.0,0.0,0.0,0.5860755072274524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Teresa,0.0,0.0,0.6293230998783453,0.6108888085205659,0.0,0.6442155425556707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5124530230519265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288363817194771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5197447926554054,0.0,0.0,0.0,0.5069391298649771,0.0,0.0,0.0,0.0,0.6218310072147075,0.0,0.7389467029988094,0.0,0.0,0.0,0.0,0.6966268195417434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680245374270383,0.0,0.0,0.0,0.0,0.67569205812536,0.6109417808868088,0.0,0.6098011633631988,0.5834625804134911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112010047122182,0.0,0.0,0.0,0.5174289468311892,0.5496136262168276,0.0,0.0,0.0,0.0,0.0,0.616672625917866,0.0,0.0,0.6674095245725837,0.5194913324441954,0.0,0.5181988963566551,0.0,0.0,0.0,0.0,0.0,0.5098032241196186,0.0,0.0,0.0,0.0,0.0,0.5316543888686696,0.0,0.0,0.0,0.0,0.0,0.0,0.5910333464102168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089169009928914,0.0,0.0
Santissimo,0.0,0.0,0.0,0.0,0.5157524683284795,0.0,0.0,0.0,0.7563500013236824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428742780715303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086911463201992,0.5176580915119713,0.0,0.0,0.7137137901824683,0.0,0.6126145710516504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90634232931949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718133776058217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369652984073948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475959450201055,0.8295265615904058,0.0,0.0,0.5881758722738497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906445088791063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868351889696712,0.9867275984462708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800216498516781,0.0,0.0,0.0,0.6523802640311233,0.0,0.0,0.0,0.0,0.0
Santo Cristo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713357210599306,0.0,0.0,0.0,0.0,0.7555704960479399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5887081061830993,0.0,0.0,0.0,0.0,0.7741899025785037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5898368141103069,0.0,0.6744176278578643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339496710459828,0.6488959961974949,0.0,0.0,0.0,0.0,0.0,0.814514985997664,0.6280167916522212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884593111167301,0.0,0.0,0.6353524918300915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
